,Sentence #,Word,Tag,Dictionary
1310,Sentence: 3,บันเตียนเมียนเจย,O,NO
1311,Sentence: 3,ขณะนี้,O,NO
1312,Sentence: 3,ยัง,O,NO
1313,Sentence: 3,ไม่,O,NO
1314,Sentence: 3,ได้,O,NO
1315,Sentence: 3,ทับ,O,NO
1316,Sentence: 3,ลง,O,NO
1317,Sentence: 3,มา,O,NO
1318,Sentence: 3,ใน,O,NO
1319,Sentence: 3,เขตแดน,O,NO
1320,Sentence: 3,ไทย,loc,NO
1321,Sentence: 3,จริง,O,NO
1322,Sentence: 3,"
แต่",O,NO
1323,Sentence: 3,ถม,O,NO
1324,Sentence: 3,เข้า,O,NO
1325,Sentence: 3,มา,O,NO
1326,Sentence: 3,ใน,O,NO
1327,Sentence: 3,ลำคลอง,loc,location_name
1328,Sentence: 3,ซึ่ง,O,NO
1329,Sentence: 3,เป็น,O,NO
1330,Sentence: 3,เขตแดน,O,NO
1331,Sentence: 3,ที่,O,NO
1332,Sentence: 3,ใช้,O,NO
1333,Sentence: 3,ประโยชน์,O,NO
1334,Sentence: 3,ร่วม,O,NO
1335,Sentence: 3,กัน,O,NO
1336,Sentence: 3,"
ยัง",O,NO
1337,Sentence: 3,ถม,O,NO
1338,Sentence: 3,ลง,O,NO
1339,Sentence: 3,มา,O,NO
1340,Sentence: 3,ที่,O,NO
1341,Sentence: 3,เกาะ,O,NO
1342,Sentence: 3,กลาง,O,location_name
1343,Sentence: 3,ลำห้วย,O,NO
1344,Sentence: 3,ทำให้,O,NO
1345,Sentence: 3,แผ่นดิน,O,NO
1346,Sentence: 3,ที่,O,NO
1347,Sentence: 3,เป็น,O,NO
1348,Sentence: 3,แนว,O,NO
1349,Sentence: 3,กึ่งกลาง,O,NO
1350,Sentence: 3,ที่,O,NO
1351,Sentence: 3,ไทย,loc,NO
1352,Sentence: 3,-,O,NO
1353,Sentence: 3,กัมพูชา,loc,NO
1354,Sentence: 3,ใช้,O,NO
1355,Sentence: 3,ประโยชน์,O,NO
1356,Sentence: 3,ร่วม,O,NO
1357,Sentence: 3,กัน,O,NO
1358,Sentence: 3,กลายเป็น,O,NO
1359,Sentence: 3,ผืน,O,NO
1360,Sentence: 3,ดิน,O,NO
1361,Sentence: 3,ของ,O,NO
1362,Sentence: 3,กัมพูชา,loc,NO
1363,Sentence: 3,ไป,O,NO
1364,Sentence: 3,ด้วย,O,NO
1365,Sentence: 3,"
จะ",O,NO
1366,Sentence: 3,ให้,O,NO
1367,Sentence: 3,ผม,O,NO
1368,Sentence: 3,ทำ,O,NO
1369,Sentence: 3,อย่างไร,O,NO
1370,Sentence: 3,"""",O,NO
1371,Sentence: 3,ผู้ว่าราชการจังหวัด,O,NO
1372,Sentence: 3,สระแก้ว,loc,location_name
1373,Sentence: 3,กล่าว,O,NO
1374,Sentence: 3,"
เมื่อ",O,NO
1375,Sentence: 3,วัน,O,NO
1376,Sentence: 3,ที่,O,NO
1377,Sentence: 3,นายกรัฐมนตรี,O,NO
1378,Sentence: 3,เดินทาง,O,NO
1379,Sentence: 3,มา,O,NO
1380,Sentence: 3,ตรวจ,O,location_name
1381,Sentence: 3,สภาพ,O,NO
1382,Sentence: 3,ปัญหา,O,NO
1383,Sentence: 3,ใน,O,NO
1384,Sentence: 3,พื้นที่,O,NO
1385,Sentence: 3,ด้าน,O,NO
1386,Sentence: 3,คลองลึก,O,NO
1387,Sentence: 3,จ.,O,NO
1388,Sentence: 3,สระแก้ว,loc,location_name
1389,Sentence: 3,นั้น,O,NO
1390,Sentence: 3,"
ทาง",O,NO
1391,Sentence: 3,จังหวัด,O,NO
1392,Sentence: 3,ก็,O,NO
1393,Sentence: 3,ได้,O,NO
1394,Sentence: 3,รายงาน,O,NO
1395,Sentence: 3,ให้,O,NO
1396,Sentence: 3,ทราบ,O,NO
1397,Sentence: 3,แล้ว,O,NO
1398,Sentence: 3,ว่า,O,NO
1399,Sentence: 3,การ,O,front_org
1400,Sentence: 3,แก้,O,NO
1401,Sentence: 3,ปัญหา,O,NO
1402,Sentence: 3,ระดับ,O,NO
1403,Sentence: 3,จังหวัด,O,NO
1404,Sentence: 3,นั้น,O,NO
1405,Sentence: 3,มี,O,NO
1406,Sentence: 3,การ,O,front_org
1407,Sentence: 3,ประชุม,O,NO
1408,Sentence: 3,ร่วม,O,NO
1409,Sentence: 3,กัน,O,NO
1410,Sentence: 3,ระหว่าง,O,NO
1411,Sentence: 3,ไทย,loc,NO
1412,Sentence: 3,-,O,NO
1413,Sentence: 3,กัมพูชา,loc,NO
1414,Sentence: 3,เพื่อ,O,NO
1415,Sentence: 3,แก้ไข,O,NO
1416,Sentence: 3,ปัญหา,O,NO
1417,Sentence: 3,ดังกล่าว,O,NO
1418,Sentence: 3,มา,O,NO
1419,Sentence: 3,3,O,NO
1420,Sentence: 3,ครั้ง,O,NO
1421,Sentence: 3,แล้ว,O,NO
1422,Sentence: 3,แต่,O,NO
1423,Sentence: 3,ไม่,O,NO
1424,Sentence: 3,คืบหน้า,O,NO
1425,Sentence: 3,"
ถ้า",O,NO
1426,Sentence: 3,เช่นนั้น,O,NO
1427,Sentence: 3,ก็,O,NO
1428,Sentence: 3,ให้,O,NO
1429,Sentence: 3,ทาง,O,NO
1430,Sentence: 3,จังหวัด,O,NO
1431,Sentence: 3,สระแก้ว,loc,location_name
1432,Sentence: 3,ทำ,O,NO
1433,Sentence: 3,รายงาน,O,NO
1434,Sentence: 3,เสนอ,O,NO
1435,Sentence: 3,ไป,O,NO
1436,Sentence: 3,ที่,O,NO
1437,Sentence: 3,กระทรวง,O,front_org
1438,Sentence: 3,การ,org_start,front_org
1439,Sentence: 3,ต่าง,org_cont,NO
1440,Sentence: 3,ประเทศ,org_end,NO
1441,Sentence: 3,เพื่อ,O,NO
1442,Sentence: 3,แก้ไข,O,NO
1443,Sentence: 3,ปัญหา,O,NO
1444,Sentence: 3,ต่อไป,O,NO
1445,Sentence: 3,"
ใน",O,NO
1446,Sentence: 3,เดือน,O,NO
1447,Sentence: 3,พฤษภาคม,O,NO
1448,Sentence: 3,นี้,O,NO
1449,Sentence: 3,นายก,O,front_person
1450,Sentence: 3,มี,O,NO
1451,Sentence: 3,กำหนดการ,O,NO
1452,Sentence: 3,ที่,O,NO
1453,Sentence: 3,ไป,O,NO
1454,Sentence: 3,เยือน,O,NO
1455,Sentence: 3,กัมพูชา,loc,NO
1456,Sentence: 3,อย่าง,O,NO
1457,Sentence: 3,เป็น,O,NO
1458,Sentence: 3,ทางการ,O,NO
1459,Sentence: 3,ด้วย,O,NO
1460,Sentence: 3,"""",O,NO
1461,Sentence: 3,นาย,O,front_person
1462,Sentence: 3,นาวิน,per,NO
1463,Sentence: 3,กล่าว,O,NO
1464,Sentence: 3,"
แหล่ง",O,NO
1465,Sentence: 3,ข่าว,O,NO
1466,Sentence: 3,จาก,O,NO
1467,Sentence: 3,กระทรวง,O,front_org
1468,Sentence: 3,การ,org_start,front_org
1469,Sentence: 3,ต่าง,org_cont,NO
1470,Sentence: 3,ประเทศ,org_end,NO
1471,Sentence: 3,กล่าว,O,NO
1472,Sentence: 3,ว่า,O,NO
1473,Sentence: 3,การ,O,front_org
1474,Sentence: 3,ที่,O,NO
1475,Sentence: 3,นายกรัฐมนตรี,O,NO
1476,Sentence: 3,บอก,O,NO
1477,Sentence: 3,ว่า,O,NO
1478,Sentence: 3,ขณะนี้,O,NO
1479,Sentence: 3,เขมร,loc,NO
1480,Sentence: 3,ยัง,O,NO
1481,Sentence: 3,ไม่,O,NO
1482,Sentence: 3,ได้,O,NO
1483,Sentence: 3,ล้ำ,O,NO
1484,Sentence: 3,ดินแดน,O,NO
1485,Sentence: 3,ไทย,loc,NO
1486,Sentence: 3,เข้า,O,NO
1487,Sentence: 3,มา,O,NO
1488,Sentence: 3,ก็,O,NO
1489,Sentence: 3,เป็น,O,NO
1490,Sentence: 3,เรื่อง,O,NO
1491,Sentence: 3,จริง,O,NO
1492,Sentence: 3,"
การ",O,NO
1493,Sentence: 3,แก้,O,NO
1494,Sentence: 3,ปัญหา,O,NO
1495,Sentence: 3,คง,O,NO
1496,Sentence: 3,ต้อง,O,NO
1497,Sentence: 3,ใช้,O,NO
1498,Sentence: 3,เวลา,O,NO
1499,Sentence: 3,ถ้า,O,NO
1500,Sentence: 3,เขมร,loc,NO
1501,Sentence: 3,ทำ,O,NO
1502,Sentence: 3,ตามที่,O,NO
1503,Sentence: 3,รับปาก,O,NO
1504,Sentence: 3,กับ,O,NO
1505,Sentence: 3,ทาง,O,NO
1506,Sentence: 3,จังหวัด,O,NO
1507,Sentence: 3,สระแก้ว,loc,location_name
1508,Sentence: 3,ไว้,O,NO
1509,Sentence: 3,ปัญหา,O,NO
1510,Sentence: 3,ก็,O,NO
1511,Sentence: 3,จบ,O,NO
1512,Sentence: 4,นาย,O,front_person
1513,Sentence: 4,ชำนิ,per,location_name
1514,Sentence: 4,ศักดิเศรษฐ์,O,NO
1515,Sentence: 4,ใน,O,NO
1516,Sentence: 4,ฐานะ,O,NO
1517,Sentence: 4,รักษาการ,O,NO
1518,Sentence: 4,รัฐมนตรีว่าการ,O,NO
1519,Sentence: 4,กระทรวง,O,front_org
1520,Sentence: 4,มหาดไทย,org,location_name
1521,Sentence: 4,ได้,O,NO
1522,Sentence: 4,นำ,O,NO
1523,Sentence: 4,รัฐมนตรีช่วยว่าการ,O,NO
1524,Sentence: 4,กระทรวง,O,front_org
1525,Sentence: 4,มหาดไทย,org,location_name
1526,Sentence: 4,และ,O,location_name
1527,Sentence: 4,ข้าราชการ,O,NO
1528,Sentence: 4,ใน,O,NO
1529,Sentence: 4,สังกัด,O,NO
1530,Sentence: 4,กระทรวง,O,front_org
1531,Sentence: 4,มหาดไทย,org,location_name
1532,Sentence: 4,เข้า,O,NO
1533,Sentence: 4,รดน้ำ,O,NO
1534,Sentence: 4,ดำหัว,O,NO
1535,Sentence: 4,ขอ,O,NO
1536,Sentence: 4,พร,O,NO
1537,Sentence: 4,ตาม,O,NO
1538,Sentence: 4,ประเพณี,O,NO
1539,Sentence: 4,ไทย,loc,NO
1540,Sentence: 4,ต่อ,O,NO
1541,Sentence: 4,พล.อ.,O,front_person
1542,Sentence: 4,เปรม,O,NO
1543,Sentence: 4,ติณสูลานนท์,O,NO
1544,Sentence: 4,ประธาน,O,NO
1545,Sentence: 4,องคมนตรี,O,NO
1546,Sentence: 4,และ,O,location_name
1547,Sentence: 4,รัฐบุรุษ,O,NO
1548,Sentence: 4,"
โดย",O,NO
1549,Sentence: 4,มี,O,NO
1550,Sentence: 4,พล.ต.,O,front_person
1551,Sentence: 4,สนั่น,O,NO
1552,Sentence: 4,ขจรประศาสน์,O,NO
1553,Sentence: 4,อดีต,O,NO
1554,Sentence: 4,รัฐมนตรีว่าการ,O,NO
1555,Sentence: 4,กระทรวง,O,front_org
1556,Sentence: 4,มหาดไทย,org,location_name
1557,Sentence: 4,ร่วม,O,NO
1558,Sentence: 4,เดินทาง,O,NO
1559,Sentence: 4,มา,O,NO
1560,Sentence: 4,ด้วย,O,NO
1561,Sentence: 4,"
พล.อ.",O,NO
1562,Sentence: 4,เปรม,O,NO
1563,Sentence: 4,ได้,O,NO
1564,Sentence: 4,กล่าว,O,NO
1565,Sentence: 4,ขอบคุณ,O,NO
1566,Sentence: 4,ข้าราชการ,O,NO
1567,Sentence: 4,กระทรวง,O,front_org
1568,Sentence: 4,มหาดไทย,org,location_name
1569,Sentence: 4,ทุก,O,NO
1570,Sentence: 4,คน,O,NO
1571,Sentence: 4,ที่,O,NO
1572,Sentence: 4,ระลึก,O,NO
1573,Sentence: 4,ถึง,O,NO
1574,Sentence: 4,กัน,O,NO
1575,Sentence: 4,ตลอด,O,NO
1576,Sentence: 4,ทุก,O,NO
1577,Sentence: 4,ปี,O,NO
1578,Sentence: 4,"
พร้อมกับ",O,NO
1579,Sentence: 4,กล่าว,O,NO
1580,Sentence: 4,เป็น,O,NO
1581,Sentence: 4,การ,O,front_org
1582,Sentence: 4,ส่วน,O,NO
1583,Sentence: 4,ตัว,O,NO
1584,Sentence: 4,กับ,O,NO
1585,Sentence: 4,พล.ต.,O,front_person
1586,Sentence: 4,สนั่น,O,NO
1587,Sentence: 4,โดย,O,NO
1588,Sentence: 4,หยิบยก,O,NO
1589,Sentence: 4,สุภาษิต,O,NO
1590,Sentence: 4,ภาษา,O,NO
1591,Sentence: 4,อังกฤษ,loc,NO
1592,Sentence: 4,บท,O,NO
1593,Sentence: 4,หนึ่ง,O,NO
1594,Sentence: 4,มา,O,NO
1595,Sentence: 4,ให้,O,NO
1596,Sentence: 4,กำลังใจ,O,NO
1597,Sentence: 4,"
ขณะเดียวกัน",O,NO
1598,Sentence: 4,พล.อ.,O,front_person
1599,Sentence: 4,มงคล,O,NO
1600,Sentence: 4,อัมพรพิสิฏฐ์,O,NO
1601,Sentence: 4,ผู้,O,NO
1602,Sentence: 4,บัญชาการ,O,NO
1603,Sentence: 4,ทหาร,O,NO
1604,Sentence: 4,สูงสุด,O,NO
1605,Sentence: 4,นำ,O,NO
1606,Sentence: 4,ผู้,O,NO
1607,Sentence: 4,บัญชาการ,O,NO
1608,Sentence: 4,3,O,NO
1609,Sentence: 4,เหล่า,O,location_name
1610,Sentence: 4,ทัพ,O,NO
1611,Sentence: 4,และ,O,location_name
1612,Sentence: 4,ผู้,O,NO
1613,Sentence: 4,บัญชาการ,O,NO
1614,Sentence: 4,ตำรวจ,O,NO
1615,Sentence: 4,แห่ง,O,NO
1616,Sentence: 4,ชาติ,O,NO
1617,Sentence: 4,เข้า,O,NO
1618,Sentence: 4,ขอ,O,NO
1619,Sentence: 4,รับ,O,NO
1620,Sentence: 4,พร,O,NO
1621,Sentence: 4,และ,O,location_name
1622,Sentence: 4,รดน้ำ,O,NO
1623,Sentence: 4,ดำหัว,O,NO
1624,Sentence: 4,จาก,O,NO
1625,Sentence: 4,พล.อ.,O,front_person
1626,Sentence: 4,เปรม,O,NO
1627,Sentence: 4,เช่นกัน,O,NO
1628,Sentence: 4,"
โดย",O,NO
1629,Sentence: 4,ผบ.สส.,org,NO
1630,Sentence: 4,ได้,O,NO
1631,Sentence: 4,กล่าว,O,NO
1632,Sentence: 4,แสดง,O,NO
1633,Sentence: 4,ความ,O,NO
1634,Sentence: 4,ชื่นชม,O,location_name
1635,Sentence: 4,ที่,O,NO
1636,Sentence: 4,พล.อ.,O,front_person
1637,Sentence: 4,เปรม,O,NO
1638,Sentence: 4,มี,O,NO
1639,Sentence: 4,ความ,O,NO
1640,Sentence: 4,ห่วงใย,O,NO
1641,Sentence: 4,ให้,O,NO
1642,Sentence: 4,ข้อคิดเห็น,O,NO
1643,Sentence: 4,ใน,O,NO
1644,Sentence: 4,การ,O,front_org
1645,Sentence: 4,ปฏิบัติ,O,NO
1646,Sentence: 4,หน้าที่,O,NO
1647,Sentence: 4,ราชการ,O,NO
1648,Sentence: 4,"
ใน",O,NO
1649,Sentence: 4,โอกาส,O,NO
1650,Sentence: 4,นี้,O,NO
1651,Sentence: 4,พล.อ.,O,front_person
1652,Sentence: 4,เปรม,O,NO
1653,Sentence: 4,ได้,O,NO
1654,Sentence: 4,กล่าว,O,NO
1655,Sentence: 4,ขอบคุณ,O,NO
1656,Sentence: 4,ที่,O,NO
1657,Sentence: 4,ทุก,O,NO
1658,Sentence: 4,คน,O,NO
1659,Sentence: 4,ปฏิบัติ,O,NO
1660,Sentence: 4,เช่นนี้,O,NO
1661,Sentence: 4,มา,O,NO
1662,Sentence: 4,อย่าง,O,NO
1663,Sentence: 4,ต่อเนื่อง,O,NO
1664,Sentence: 4,"
ไม่",O,NO
1665,Sentence: 4,ทราบ,O,NO
1666,Sentence: 4,ว่า,O,NO
1667,Sentence: 4,หมง,O,NO
1668,Sentence: 4,),O,NO
1669,Sentence: 4,ก็ดี,O,NO
1670,Sentence: 4,แอ๊ด,O,NO
1671,Sentence: 4,จุลานนท์,org_start,NO
1672,Sentence: 4,ผบ.ทบ.,org_end,NO
1673,Sentence: 4,),O,NO
1674,Sentence: 4,ก็ดี,O,NO
1675,Sentence: 4,"
ธีระ",O,NO
1676,Sentence: 4,ห้าวเจริญ,O,NO
1677,Sentence: 4,ผบ.ทร.,O,NO
1678,Sentence: 4,),O,NO
1679,Sentence: 4,สนั่น,O,NO
1680,Sentence: 4,ทั่วทิพย์,org_start,NO
1681,Sentence: 4,ผบ.ทอ.,org_end,NO
1682,Sentence: 4,),O,NO
1683,Sentence: 4,หรือ,O,NO
1684,Sentence: 4,ประชา,O,NO
1685,Sentence: 4,พรหมนอก,O,NO
1686,Sentence: 4,ผบ.ตร.,O,NO
1687,Sentence: 4,),O,NO
1688,Sentence: 4,ก็ดี,O,NO
1689,Sentence: 4,มองเห็น,O,NO
1690,Sentence: 4,หรือเปล่า,O,NO
1691,Sentence: 4,ว่า,O,NO
1692,Sentence: 4,เป้าหมาย,O,NO
1693,Sentence: 4,ที่,O,NO
1694,Sentence: 4,เรา,O,NO
1695,Sentence: 4,จะ,O,NO
1696,Sentence: 4,พัฒนา,O,NO
1697,Sentence: 4,กองทัพ,O,NO
1698,Sentence: 4,ให้,O,NO
1699,Sentence: 4,ช่วยเหลือ,O,NO
1700,Sentence: 4,ประชาชน,O,NO
1701,Sentence: 4,ช่วย,O,NO
1702,Sentence: 4,กัน,O,NO
1703,Sentence: 4,ปกป้อง,O,NO
1704,Sentence: 4,บ้านเมือง,O,NO
1705,Sentence: 4,ให้,O,NO
1706,Sentence: 4,บรรลุ,O,NO
1707,Sentence: 4,เป้าหมาย,O,NO
1708,Sentence: 4,ได้,O,NO
1709,Sentence: 4,หรือไม่,O,NO
1710,Sentence: 4,"
พล.อ.",O,NO
1711,Sentence: 4,เปรม,per,NO
1712,Sentence: 4,กล่าว,O,NO
1713,Sentence: 4,"
ผู้",O,NO
1714,Sentence: 4,สื่อ,O,NO
1715,Sentence: 4,ข่าว,O,NO
1716,Sentence: 4,รายงาน,O,NO
1717,Sentence: 4,ว่า,O,NO
1718,Sentence: 4,ก่อนหน้า,O,NO
1719,Sentence: 4,นี้,O,NO
1720,Sentence: 4,พล.อ.,O,front_person
1721,Sentence: 4,มงคล,O,NO
1722,Sentence: 4,ได้,O,NO
1723,Sentence: 4,นำ,O,NO
1724,Sentence: 4,ผู้,O,NO
1725,Sentence: 4,บัญชาการ,O,NO
1726,Sentence: 4,3,O,NO
1727,Sentence: 4,เหล่า,O,location_name
1728,Sentence: 4,ทัพ,O,NO
1729,Sentence: 4,และ,O,location_name
1730,Sentence: 4,ผู้,O,NO
1731,Sentence: 4,บัญชาการ,O,NO
1732,Sentence: 4,ตำรวจ,O,NO
1733,Sentence: 4,แห่ง,O,NO
1734,Sentence: 4,ชาติ,O,NO
1735,Sentence: 4,เข้า,O,NO
1736,Sentence: 4,ขอ,O,NO
1737,Sentence: 4,รับ,O,NO
1738,Sentence: 4,พร,O,NO
1739,Sentence: 4,และ,O,location_name
1740,Sentence: 4,รดน้ำดำหัว,O,NO
1741,Sentence: 4,นาย,O,front_person
1742,Sentence: 4,ชวน,per,NO
1743,Sentence: 4,หลีกภัย,O,NO
1744,Sentence: 4,นายกรัฐมนตรี,O,NO
1745,Sentence: 4,และ,O,location_name
1746,Sentence: 4,รัฐมนตรีว่าการ,O,NO
1747,Sentence: 4,กระทรวง,O,front_org
1748,Sentence: 4,กลาโหม,org,NO
1749,Sentence: 4,"
และ",O,NO
1750,Sentence: 4,พล.อ.,O,front_person
1751,Sentence: 4,วัฒนชัย,O,NO
1752,Sentence: 4,วุฒิศิริ,O,NO
1753,Sentence: 4,รัฐมนตรีช่วยว่าการ,O,NO
1754,Sentence: 4,กระทรวง,O,front_org
1755,Sentence: 4,กลาโหม,org,NO
1756,Sentence: 5,ศาล,O,front_org
1757,Sentence: 5,รัฐธรรมนูญ,O,NO
1758,Sentence: 5,องค์กร,O,front_org
1759,Sentence: 5,อิสระ,O,NO
1760,Sentence: 5,ชี้ขาด,O,NO
1761,Sentence: 5,ปัญหา,O,NO
1762,Sentence: 5,การ,O,front_org
1763,Sentence: 5,ใช้,O,NO
1764,Sentence: 5,กฎหมาย,O,NO
1765,Sentence: 5,ของ,O,NO
1766,Sentence: 5,องค์กร,O,front_org
1767,Sentence: 5,ตาม,O,NO
1768,Sentence: 5,รัฐธรรมนูญ,O,NO
1769,Sentence: 5,ซึ่ง,O,NO
1770,Sentence: 5,ครบ,O,NO
1771,Sentence: 5,รอบ,O,NO
1772,Sentence: 5,เปิด,O,NO
1773,Sentence: 5,ทำการ,O,NO
1774,Sentence: 5,2,O,NO
1775,Sentence: 5,ปี,O,NO
1776,Sentence: 5,วันนี้,O,NO
1777,Sentence: 5,"
ผู้",O,NO
1778,Sentence: 5,สื่อ,O,NO
1779,Sentence: 5,ข่าว,O,NO
1780,Sentence: 5,รายงาน,O,NO
1781,Sentence: 5,ว่า,O,NO
1782,Sentence: 5,วานนี้,O,NO
1783,Sentence: 5,นาย,O,front_person
1784,Sentence: 5,ประเสริฐ,per_start,NO
1785,Sentence: 5,นาสกุล,per_end,NO
1786,Sentence: 5,ประธาน,O,NO
1787,Sentence: 5,ศาล,O,front_org
1788,Sentence: 5,รัฐธรรมนูญ,O,NO
1789,Sentence: 5,พร้อม,O,NO
1790,Sentence: 5,ด้วย,O,NO
1791,Sentence: 5,ตุลาการ,O,NO
1792,Sentence: 5,ศาล,O,front_org
1793,Sentence: 5,รัฐธรรมนูญ,org,NO
1794,Sentence: 5,และ,O,location_name
1795,Sentence: 5,ข้าราชการ,O,NO
1796,Sentence: 5,ของ,O,NO
1797,Sentence: 5,ศาล,O,front_org
1798,Sentence: 5,รัฐธรรมนูญ,O,NO
1799,Sentence: 5,ได้,O,NO
1800,Sentence: 5,ร่วม,O,NO
1801,Sentence: 5,ใน,O,NO
1802,Sentence: 5,พิธี,O,NO
1803,Sentence: 5,ทำบุญ,O,NO
1804,Sentence: 5,ตักบาตร,O,NO
1805,Sentence: 5,เพื่อ,O,NO
1806,Sentence: 5,เป็น,O,NO
1807,Sentence: 5,ศิริมงคล,O,NO
1808,Sentence: 5,เนื่องใน,O,NO
1809,Sentence: 5,โอกาส,O,NO
1810,Sentence: 5,ศาล,O,front_org
1811,Sentence: 5,รัฐธรรมนูญ,O,NO
1812,Sentence: 5,เปิด,O,NO
1813,Sentence: 5,ทำการ,O,NO
1814,Sentence: 5,ครบ,O,NO
1815,Sentence: 5,รอบ,O,NO
1816,Sentence: 5,2,O,NO
1817,Sentence: 5,ปี,O,NO
1818,Sentence: 5,"
นาย",O,NO
1819,Sentence: 5,ประเสริฐ,O,NO
1820,Sentence: 5,พร้อม,O,NO
1821,Sentence: 5,ด้วย,O,NO
1822,Sentence: 5,ตุลาการ,O,NO
1823,Sentence: 5,ศาล,O,front_org
1824,Sentence: 5,รัฐธรรมนูญ,O,NO
1825,Sentence: 5,ได้,O,NO
1826,Sentence: 5,ร่วม,O,NO
1827,Sentence: 5,กัน,O,NO
1828,Sentence: 5,แถลง,O,NO
1829,Sentence: 5,ผล,O,NO
1830,Sentence: 5,การ,O,front_org
1831,Sentence: 5,ดำเนินงาน,O,NO
1832,Sentence: 5,ใน,O,NO
1833,Sentence: 5,รอบ,O,NO
1834,Sentence: 5,2,O,NO
1835,Sentence: 5,ปี,O,NO
1836,Sentence: 5,ที่,O,NO
1837,Sentence: 5,ผ่าน,O,NO
1838,Sentence: 5,มา,O,NO
1839,Sentence: 5,ว่า,O,NO
1840,Sentence: 5,"
ขณะนี้",O,NO
1841,Sentence: 5,มี,O,NO
1842,Sentence: 5,เรื่อง,O,NO
1843,Sentence: 5,ที่,O,NO
1844,Sentence: 5,ค้าง,O,NO
1845,Sentence: 5,อยู่,O,NO
1846,Sentence: 5,ใน,O,NO
1847,Sentence: 5,การ,O,front_org
1848,Sentence: 5,พิจารณา,O,NO
1849,Sentence: 5,ของ,O,NO
1850,Sentence: 5,ศาล,O,front_org
1851,Sentence: 5,รัฐธรรมนูญ,O,NO
1852,Sentence: 5,"
กรณี",O,NO
1853,Sentence: 5,นาย,O,front_person
1854,Sentence: 5,จิรายุ,per,NO
1855,Sentence: 5,จรัสเสถียร,O,NO
1856,Sentence: 5,อดีต,O,NO
1857,Sentence: 5,เลขานุการ,O,NO
1858,Sentence: 5,นาย,O,front_person
1859,Sentence: 5,ธีระวัฒน์,per,NO
1860,Sentence: 5,ศิริวรรณสาร,O,NO
1861,Sentence: 5,อดีต,O,NO
1862,Sentence: 5,รมช.,O,NO
1863,Sentence: 5,สาธารณสุข,org,NO
1864,Sentence: 5,"
ซึ่ง",O,NO
1865,Sentence: 5,ปปช.,org,NO
1866,Sentence: 5,มี,O,NO
1867,Sentence: 5,มติ,O,NO
1868,Sentence: 5,ว่า,O,NO
1869,Sentence: 5,ยื่น,O,NO
1870,Sentence: 5,แสดง,O,NO
1871,Sentence: 5,บัญชี,O,NO
1872,Sentence: 5,เป็น,O,NO
1873,Sentence: 5,เท็จ,O,NO
1874,Sentence: 5,ศาล,O,front_org
1875,Sentence: 5,จะ,O,NO
1876,Sentence: 5,พิจารณา,O,NO
1877,Sentence: 5,ใน,O,NO
1878,Sentence: 5,วันที่,O,NO
1879,Sentence: 5,18,O,NO
1880,Sentence: 5,เม.ย.,O,NO
1881,Sentence: 5,นี้,O,NO
1882,Sentence: 5,"
นาย",O,NO
1883,Sentence: 5,ประเสริฐ,O,NO
1884,Sentence: 5,กล่าว,O,NO
1885,Sentence: 5,ว่า,O,NO
1886,Sentence: 5,ทราบ,O,NO
1887,Sentence: 5,เป็น,O,NO
1888,Sentence: 5,การ,O,front_org
1889,Sentence: 5,ภายใน,O,NO
1890,Sentence: 5,ว่า,O,NO
1891,Sentence: 5,จะ,O,NO
1892,Sentence: 5,มี,O,NO
1893,Sentence: 5,การ,O,front_org
1894,Sentence: 5,ส่ง,O,NO
1895,Sentence: 5,เรื่อง,O,NO
1896,Sentence: 5,มา,O,NO
1897,Sentence: 5,ให้,O,NO
1898,Sentence: 5,ศาล,O,front_org
1899,Sentence: 5,รัฐธรรมนูญ,O,NO
1900,Sentence: 5,ภายใน,O,NO
1901,Sentence: 5,2,O,NO
1902,Sentence: 5,-,O,NO
1903,Sentence: 5,3,O,NO
1904,Sentence: 5,วันนี้,O,NO
1905,Sentence: 5,"
ด้าน",O,NO
1906,Sentence: 5,นาย,O,front_person
1907,Sentence: 5,อุระ,per,NO
1908,Sentence: 5,หวังอ้อมกลาง,O,NO
1909,Sentence: 5,ตุลาการ,O,NO
1910,Sentence: 5,ศาล,O,front_org
1911,Sentence: 5,รัฐธรรมนูญ,org,NO
1912,Sentence: 5,กล่าว,O,NO
1913,Sentence: 5,ว่า,O,NO
1914,Sentence: 5,"
ตั้งแต่",O,NO
1915,Sentence: 5,ศาล,O,front_org
1916,Sentence: 5,รัฐธรรมนูญ,O,NO
1917,Sentence: 5,เปิด,O,NO
1918,Sentence: 5,ทำการ,O,NO
1919,Sentence: 5,มา,O,NO
1920,Sentence: 5,จนถึง,O,NO
1921,Sentence: 5,วันที่,O,NO
1922,Sentence: 5,5,O,NO
1923,Sentence: 5,เม.ย.,O,NO
1924,Sentence: 5,2543,O,NO
1925,Sentence: 5,มี,O,NO
1926,Sentence: 5,เรื่อง,O,NO
1927,Sentence: 5,ที่,O,NO
1928,Sentence: 5,ส่ง,O,NO
1929,Sentence: 5,ให้,O,NO
1930,Sentence: 5,ศาล,O,front_org
1931,Sentence: 5,รัฐธรรมนูญ,O,NO
1932,Sentence: 5,วินิจฉัย,O,NO
1933,Sentence: 5,151,O,NO
1934,Sentence: 5,เรื่อง,O,NO
1935,Sentence: 5,"
ซึ่ง",O,NO
1936,Sentence: 5,ศาล,O,front_org
