,Sentence #,Word,Tag,Dictionary,Predict
6393,Sentence: 18,มี,O,NO,O
6394,Sentence: 18,หน่วยงาน,O,front_org,O
6395,Sentence: 18,ราชการ,O,NO,O
6396,Sentence: 18,หลาย,O,NO,O
6397,Sentence: 18,แห่ง,O,NO,O
6398,Sentence: 18,ค้าง,O,NO,O
6399,Sentence: 18,ค่า,O,NO,O
6400,Sentence: 18,น้ำมัน,O,NO,O
6401,Sentence: 18,เครื่อง,O,NO,O
6402,Sentence: 18,บิน,O,NO,O
6403,Sentence: 18,กับ,O,NO,O
6404,Sentence: 18,สตช.,org,NO,org
6405,Sentence: 18,เป็น,O,NO,O
6406,Sentence: 18,จำนวน,O,NO,O
6407,Sentence: 18,เงิน,O,NO,O
6408,Sentence: 18,หลาย,O,NO,O
6409,Sentence: 18,สิบ,O,NO,O
6410,Sentence: 18,ล้าน,O,NO,O
6411,Sentence: 18,บาท,O,NO,O
6412,Sentence: 18,"
ทำให้",O,NO,O
6413,Sentence: 18,สตช.,org,NO,org
6414,Sentence: 18,ต้อง,O,NO,O
6415,Sentence: 18,นำ,O,NO,O
6416,Sentence: 18,งบประมาณ,O,NO,O
6417,Sentence: 18,ที่,O,NO,O
6418,Sentence: 18,เตรียม,O,NO,O
6419,Sentence: 18,ไว้,O,NO,O
6420,Sentence: 18,ไป,O,NO,O
6421,Sentence: 18,สำรอง,O,NO,O
6422,Sentence: 18,จ่าย,O,NO,O
6423,Sentence: 18,กับ,O,NO,O
6424,Sentence: 18,ปตท.,org,NO,org
6425,Sentence: 18,ไป,O,NO,O
6426,Sentence: 18,ก่อน,O,NO,O
6427,Sentence: 18,"
ซึ่ง",O,NO,O
6428,Sentence: 18,การ,O,front_org,O
6429,Sentence: 18,ค้าง,O,NO,O
6430,Sentence: 18,ชำระ,O,NO,O
6431,Sentence: 18,ค่า,O,NO,O
6432,Sentence: 18,น้ำมัน,O,NO,O
6433,Sentence: 18,เหล่านี้,O,NO,O
6434,Sentence: 18,ส่ง,O,NO,O
6435,Sentence: 18,ผล,O,NO,O
6436,Sentence: 18,ให้,O,NO,O
6437,Sentence: 18,ตาราง,O,NO,O
6438,Sentence: 18,บิน,O,NO,O
6439,Sentence: 18,ปกติ,O,NO,O
6440,Sentence: 18,ต้อง,O,NO,O
6441,Sentence: 18,ลด,O,NO,O
6442,Sentence: 18,น้อย,O,NO,O
6443,Sentence: 18,ลง,O,NO,O
6444,Sentence: 18,"
ส่ง",O,NO,O
6445,Sentence: 18,ผลกระทบ,O,NO,O
6446,Sentence: 18,ต่อ,O,NO,O
6447,Sentence: 18,การ,O,front_org,O
6448,Sentence: 18,ฝึก,O,NO,O
6449,Sentence: 18,โดดร่ม,O,NO,O
6450,Sentence: 18,ของ,O,NO,O
6451,Sentence: 18,นักเรียน,O,NO,O
6452,Sentence: 18,นายร้อย,O,NO,O
6453,Sentence: 18,ตำรวจ,O,NO,O
6454,Sentence: 18,อีกด้วย,O,NO,O
6455,Sentence: 18,"
พล.ต.อ.",O,NO,org_start
6456,Sentence: 18,สันต์,per,NO,org_end
6457,Sentence: 18,กล่าว,O,NO,O
6458,Sentence: 18,ว่า,O,NO,O
6459,Sentence: 18,ได้,O,NO,O
6460,Sentence: 18,แจ้ง,O,NO,O
6461,Sentence: 18,ให้,O,NO,O
6462,Sentence: 18,ทุก,O,NO,O
6463,Sentence: 18,หน่วยงาน,O,front_org,O
6464,Sentence: 18,ทราบ,O,NO,O
6465,Sentence: 18,ว่า,O,NO,O
6466,Sentence: 18,จังหวัด,O,NO,O
6467,Sentence: 18,ใด,O,NO,O
6468,Sentence: 18,ที่,O,NO,O
6469,Sentence: 18,มี,O,NO,O
6470,Sentence: 18,สายการบิน,O,NO,O
6471,Sentence: 18,ของ,O,NO,O
6472,Sentence: 18,การบินไทย,org,NO,org
6473,Sentence: 18,หรือ,O,NO,O
6474,Sentence: 18,สายการบิน,O,NO,O
6475,Sentence: 18,พาณิชย์,O,NO,O
6476,Sentence: 18,น่า,O,NO,O
6477,Sentence: 18,จะ,O,NO,O
6478,Sentence: 18,ใช้,O,NO,O
6479,Sentence: 18,บริการ,O,location_name,O
6480,Sentence: 18,ดังกล่าว,O,NO,O
6481,Sentence: 18,"
เพราะ",O,NO,O
6482,Sentence: 18,เครื่องบิน,O,NO,O
6483,Sentence: 18,ที่,O,NO,O
6484,Sentence: 18,มี,O,NO,O
6485,Sentence: 18,ขนาด,O,NO,O
6486,Sentence: 18,ใหญ่,O,NO,O
6487,Sentence: 18,กว่า,O,NO,O
6488,Sentence: 18,"
ย่อม",O,NO,O
6489,Sentence: 18,มี,O,NO,O
6490,Sentence: 18,ความ,O,NO,O
6491,Sentence: 18,ปลอดภัย,O,NO,O
6492,Sentence: 18,สูง,O,NO,O
6493,Sentence: 18,กว่า,O,NO,O
6494,Sentence: 18,เครื่องยนต์,O,NO,O
6495,Sentence: 18,เล็ก,O,NO,O
6496,Sentence: 18,ประมาณ,O,NO,O
6497,Sentence: 18,1,O,NO,O
6498,Sentence: 18,-,O,NO,O
6499,Sentence: 18,2,O,NO,O
6500,Sentence: 18,%,O,NO,O
6501,Sentence: 18,"
หรือ",O,NO,O
6502,Sentence: 18,ถ้า,O,NO,O
6503,Sentence: 18,ต้องการ,O,NO,O
6504,Sentence: 18,ใช้,O,NO,O
6505,Sentence: 18,งาน,O,NO,O
6506,Sentence: 18,ใน,O,NO,O
6507,Sentence: 18,พื้นที่,O,NO,O
6508,Sentence: 18,ที่,O,NO,O
6509,Sentence: 18,รถยนต์,O,NO,O
6510,Sentence: 18,เข้าถึง,O,NO,O
6511,Sentence: 18,ได้,O,NO,O
6512,Sentence: 18,ยาก,O,NO,O
6513,Sentence: 18,"
ก็",O,NO,O
6514,Sentence: 18,สามารถ,O,NO,O
6515,Sentence: 18,ใช้,O,NO,O
6516,Sentence: 18,บริการ,O,location_name,O
6517,Sentence: 18,เครื่องบิน,O,NO,O
6518,Sentence: 18,ของ,O,NO,O
6519,Sentence: 18,กอง,O,NO,O
6520,Sentence: 18,บิน,org_start,NO,O
6521,Sentence: 18,ตำรวจ,org_end,NO,O
6522,Sentence: 18,ที่ตั้ง,O,NO,O
6523,Sentence: 18,อยู่,O,NO,O
6524,Sentence: 18,ใน,O,NO,O
6525,Sentence: 18,พื้นที่,O,NO,O
6526,Sentence: 18,ต่างๆ,O,NO,O
6527,Sentence: 18,ทั่ว,O,NO,O
6528,Sentence: 18,ประเทศ,O,NO,O
6529,Sentence: 18,ได้,O,NO,O
6530,Sentence: 18,"
โดย",O,NO,O
6531,Sentence: 18,ไม่,O,NO,O
6532,Sentence: 18,จำเป็นต้อง,O,NO,O
6533,Sentence: 18,ใช้,O,NO,O
6534,Sentence: 18,บริการ,O,location_name,O
6535,Sentence: 18,ตั้งแต่,O,NO,O
6536,Sentence: 18,กรุงเทพฯ,loc,NO,loc
6537,Sentence: 18,ไป,O,NO,O
6538,Sentence: 18,จนถึง,O,NO,O
6539,Sentence: 18,จุดหมายปลายทาง,O,NO,O
6540,Sentence: 18,"
ทั้งนี้",O,NO,O
6541,Sentence: 18,กระทรวง,O,front_org,O
6542,Sentence: 18,สาธารณสุข,org,NO,org
6543,Sentence: 18,เป็น,O,NO,O
6544,Sentence: 18,หน่วยงาน,O,front_org,O
6545,Sentence: 18,ที่,O,NO,O
6546,Sentence: 18,ค้าง,O,NO,O
6547,Sentence: 18,ชำระ,O,NO,O
6548,Sentence: 18,เงิน,O,NO,O
6549,Sentence: 18,ค่า,O,NO,O
6550,Sentence: 18,น้ำมัน,O,NO,O
6551,Sentence: 18,มาก,O,NO,O
6552,Sentence: 18,ที่สุด,O,NO,O
6553,Sentence: 18,คือ,O,NO,O
6554,Sentence: 18,4,O,NO,O
6555,Sentence: 18,ล้าน,O,NO,O
6556,Sentence: 18,บาท,O,NO,O
6557,Sentence: 18,"
ซึ่ง",O,NO,O
6558,Sentence: 18,ที่,O,NO,O
6559,Sentence: 18,ผ่าน,O,NO,O
6560,Sentence: 18,มา,O,NO,O
6561,Sentence: 18,สตช.,org,NO,org
6562,Sentence: 18,ได้,O,NO,O
6563,Sentence: 18,กัน,O,NO,O
6564,Sentence: 18,งบ,O,NO,O
6565,Sentence: 18,ส่วน,O,NO,O
6566,Sentence: 18,หนึ่ง,O,NO,O
6567,Sentence: 18,เพื่อ,O,NO,O
6568,Sentence: 18,ไว้,O,NO,O
6569,Sentence: 18,บริการ,O,location_name,O
6570,Sentence: 18,สำหรับ,O,NO,O
6571,Sentence: 18,หน่วยงาน,O,front_org,O
6572,Sentence: 18,ภายนอก,O,NO,O
6573,Sentence: 18,"
แต่",O,NO,O
6574,Sentence: 18,ใน,O,NO,O
6575,Sentence: 18,ช่วง,O,NO,O
6576,Sentence: 18,วิกฤติ,O,NO,O
6577,Sentence: 18,เศรษฐกิจ,O,NO,O
6578,Sentence: 18,สตช.,org,NO,org
6579,Sentence: 18,ได้,O,NO,O
6580,Sentence: 18,นำ,O,NO,O
6581,Sentence: 18,งบ,O,NO,O
6582,Sentence: 18,ใน,O,NO,O
6583,Sentence: 18,ส่วน,O,NO,O
6584,Sentence: 18,ดังกล่าว,O,NO,O
6585,Sentence: 18,ไป,O,NO,O
6586,Sentence: 18,ใช้,O,NO,O
6587,Sentence: 18,ใน,O,NO,O
6588,Sentence: 18,ภารกิจ,O,NO,O
6589,Sentence: 18,ของ,O,NO,O
6590,Sentence: 18,สตช.,org,NO,org
6591,Sentence: 18,"
ทำให้",O,NO,O
6592,Sentence: 18,ไม่,O,NO,O
6593,Sentence: 18,สามารถ,O,NO,O
6594,Sentence: 18,ให้,O,NO,O
6595,Sentence: 18,บริการ,O,location_name,O
6596,Sentence: 18,ฟรี,O,NO,O
6597,Sentence: 18,แก่,O,NO,O
6598,Sentence: 18,หน่วยงาน,O,front_org,O
6599,Sentence: 18,ภายนอก,O,NO,O
6600,Sentence: 18,ได้,O,NO,O
6601,Sentence: 18,"
โดย",O,NO,O
6602,Sentence: 18,กระทรวง,O,front_org,O
6603,Sentence: 18,สาธารณสุข,org,NO,org
6604,Sentence: 18,ได้,O,NO,O
6605,Sentence: 18,เรียก,O,NO,O
6606,Sentence: 18,ใช้,O,NO,O
6607,Sentence: 18,บริการ,O,location_name,O
6608,Sentence: 18,ของ,O,NO,O
6609,Sentence: 18,กอง,O,NO,O
6610,Sentence: 18,บิน,org_start,NO,O
6611,Sentence: 18,ตำรวจ,org_end,NO,O
6612,Sentence: 18,มา,O,NO,O
6613,Sentence: 18,ตั้งแต่,O,NO,O
6614,Sentence: 18,สมัย,O,location_name,O
6615,Sentence: 18,นาย,O,front_person,O
6616,Sentence: 18,เสนาะ,per_start,NO,per_start
6617,Sentence: 18, ,per_cont,NO,per_cont
6618,Sentence: 18,เทียนทอง,per_end,NO,per_end
6619,Sentence: 18,เป็น,O,NO,O
6620,Sentence: 18,รมว.,O,NO,O
6621,Sentence: 18,สาธารณสุข,org,NO,org
6622,Sentence: 18,"
แต่",O,NO,O
6623,Sentence: 18,มา,O,NO,O
6624,Sentence: 18,เรียก,O,NO,O
6625,Sentence: 18,ใช้,O,NO,O
6626,Sentence: 18,มาก,O,NO,O
6627,Sentence: 18,ใน,O,NO,O
6628,Sentence: 18,ยุค,O,NO,O
6629,Sentence: 18,นาย,O,front_person,O
6630,Sentence: 18,กร,per_start,NO,per_start
6631,Sentence: 18, ,per_cont,NO,per_cont
6632,Sentence: 18,ทัพพะรังสี,per_end,NO,per_end
6633,Sentence: 18,รอง,O,NO,O
6634,Sentence: 18,นายก,O,front_person,O
6635,Sentence: 18,ฯ,O,NO,O
6636,Sentence: 18,และ,O,location_name,O
6637,Sentence: 18,รมว.,O,NO,O
6638,Sentence: 18,สาธารณสุข,org,NO,org
6639,Sentence: 18,"
นอกจากนี้",O,NO,O
6640,Sentence: 18,คณะ,O,front_org,O
6641,Sentence: 18,กรรมาธิการ,O,NO,O
6642,Sentence: 18,ชุด,O,NO,O
6643,Sentence: 18,ต่าง,O,NO,O
6644,Sentence: 18,ๆ,O,NO,O
6645,Sentence: 18,ของ,O,NO,O
6646,Sentence: 18,สภา,O,front_org,O
6647,Sentence: 18,ผู้แทนราษฎร,O,NO,O
6648,Sentence: 18,ก็,O,NO,O
6649,Sentence: 18,เรียก,O,NO,O
6650,Sentence: 18,ใช้,O,NO,O
6651,Sentence: 18,บริการ,O,location_name,O
6652,Sentence: 18,ของ,O,NO,O
6653,Sentence: 18,กอง,O,NO,O
6654,Sentence: 18,บิน,org_start,NO,O
6655,Sentence: 18,ตำรวจ,org_end,NO,O
6656,Sentence: 18,บ่อย,O,NO,O
6657,Sentence: 18,ครั้ง,O,NO,O
6658,Sentence: 18,"
ซึ่ง",O,NO,O
6659,Sentence: 18,สตช.,org,NO,org_start
6660,Sentence: 18,พยายาม,O,NO,org_end
6661,Sentence: 18,แจ้ง,O,NO,O
6662,Sentence: 18,ให้,O,NO,O
6663,Sentence: 18,รัฐสภา,O,NO,O
6664,Sentence: 18,ตั้ง,O,NO,O
6665,Sentence: 18,งบ,O,NO,O
6666,Sentence: 18,สำรอง,O,NO,O
6667,Sentence: 18,จ่าย,O,NO,O
6668,Sentence: 18,ใน,O,NO,O
6669,Sentence: 18,ภารกิจ,O,NO,O
6670,Sentence: 18,พิเศษ,O,NO,O
6671,Sentence: 18,ต่าง,O,NO,O
6672,Sentence: 18,ๆ,O,NO,O
6673,Sentence: 18,ไว้,O,NO,O
6674,Sentence: 18,ด้วย,O,NO,O
6675,Sentence: 19,นาย,O,front_person,O
6676,Sentence: 19,จารุพงษ์,per_start,NO,per_start
6677,Sentence: 19, ,per_cont,NO,per_cont
6678,Sentence: 19,เรืองสุวรรณ,per_end,NO,per_end
6679,Sentence: 19,ผู้อำนวยการ,O,front_person,O
6680,Sentence: 19,สำนัก,O,front_org,O
6681,Sentence: 19,การ,org_start,front_org,O
6682,Sentence: 19,ศึกษา,org_cont,NO,O
6683,Sentence: 19,กทม.,org_end,NO,loc
6684,Sentence: 19,เปิดเผย,O,NO,O
6685,Sentence: 19,ว่า,O,NO,O
6686,Sentence: 19,"
นาย",O,NO,O
6687,Sentence: 19,พิจิตต,per_start,NO,per_start
6688,Sentence: 19, ,per_cont,NO,per_cont
6689,Sentence: 19,รัตตกุล,per_end,NO,per_end
6690,Sentence: 19,ผู้ว่าราชการ,O,NO,O
6691,Sentence: 19,กทม.,loc,NO,loc
6692,Sentence: 19,ได้,O,NO,O
6693,Sentence: 19,กำชับ,O,NO,O
6694,Sentence: 19,ให้,O,NO,O
6695,Sentence: 19,สำนัก,O,front_org,O
6696,Sentence: 19,การ,org_start,front_org,O
6697,Sentence: 19,ศึกษา,org_end,NO,O
6698,Sentence: 19,สำรวจ,O,NO,O
6699,Sentence: 19,ความ,O,NO,O
6700,Sentence: 19,พร้อม,O,NO,O
6701,Sentence: 19,ของ,O,NO,O
6702,Sentence: 19,โรงเรียน,O,front_org,O
6703,Sentence: 19,ใน,O,NO,O
6704,Sentence: 19,สังกัด,O,NO,O
6705,Sentence: 19,กทม.,loc,NO,loc
6706,Sentence: 19,ทั้งหมด,O,NO,O
6707,Sentence: 19,จำนวน,O,NO,O
6708,Sentence: 19,431,O,NO,O
6709,Sentence: 19,แห่ง,O,NO,O
6710,Sentence: 19,"
นาย",O,NO,O
6711,Sentence: 19,จารุพงษ์,per,NO,per
6712,Sentence: 19,กล่าว,O,NO,O
6713,Sentence: 19,ว่า,O,NO,O
6714,Sentence: 19,ใน,O,NO,O
6715,Sentence: 19,การ,O,front_org,O
6716,Sentence: 19,ปฏิบัติ,O,NO,O
6717,Sentence: 19,นั้น,O,NO,O
6718,Sentence: 19,ได้,O,NO,O
6719,Sentence: 19,กำชับ,O,NO,O
6720,Sentence: 19,ไป,O,NO,O
6721,Sentence: 19,ยัง,O,NO,O
6722,Sentence: 19,ฝ่าย,O,NO,O
6723,Sentence: 19,การ,O,front_org,O
6724,Sentence: 19,ศึกษา,O,NO,O
6725,Sentence: 19,ทุก,O,NO,O
6726,Sentence: 19,สำนักงาน,O,front_org,O
6727,Sentence: 19,เขต,O,NO,O
6728,Sentence: 19,"
เนื่องจาก",O,NO,O
6729,Sentence: 19,งบประมาณ,O,NO,O
6730,Sentence: 19,ใน,O,NO,O
6731,Sentence: 19,การ,O,front_org,O
6732,Sentence: 19,ให้,O,NO,O
6733,Sentence: 19,ฟรี,O,NO,O
6734,Sentence: 19,ทั้ง,O,NO,O
6735,Sentence: 19,5,O,NO,O
6736,Sentence: 19,รายการ,O,NO,O
6737,Sentence: 19,เป็น,O,NO,O
6738,Sentence: 19,งบประมาณ,O,NO,O
6739,Sentence: 19,ที่,O,NO,O
6740,Sentence: 19,ได้,O,NO,O
6741,Sentence: 19,จัดสรร,O,NO,O
6742,Sentence: 19,ให้,O,NO,O
6743,Sentence: 19,เขต,O,NO,O
6744,Sentence: 19,ไป,O,NO,O
6745,Sentence: 19,แล้ว,O,NO,O
6746,Sentence: 19,"
เนื่องจาก",O,NO,O
6747,Sentence: 19,สำนัก,O,front_org,O
6748,Sentence: 19,การ,org_start,front_org,O
6749,Sentence: 19,ศึกษา,org_end,NO,O
6750,Sentence: 19,เปลี่ยน,O,location_name,O
6751,Sentence: 19,นโยบาย,O,NO,O
6752,Sentence: 19,ใน,O,NO,O
6753,Sentence: 19,เรื่อง,O,NO,O
6754,Sentence: 19,การ,O,front_org,O
6755,Sentence: 19,ตัด,O,NO,O
6756,Sentence: 19,เย็บ,O,NO,O
6757,Sentence: 19,เสื้อผ้า,O,NO,O
6758,Sentence: 19,จาก,O,NO,O
6759,Sentence: 19,เดิม,O,NO,O
6760,Sentence: 19,ให้,O,NO,O
6761,Sentence: 19,คุรุสภา,org,NO,O
6762,Sentence: 19,รับ,O,NO,O
6763,Sentence: 19,ไป,O,NO,O
6764,Sentence: 19,ดำเนินการ,O,NO,O
6765,Sentence: 19,เปลี่ยน,O,location_name,O
6766,Sentence: 19,เป็น,O,NO,O
6767,Sentence: 19,ให้,O,NO,O
6768,Sentence: 19,ชุมชน,O,front_org,O
6769,Sentence: 19,ดำเนินการ,O,NO,O
6770,Sentence: 19,แทน,O,NO,O
6771,Sentence: 19,"
""",O,NO,O
6772,Sentence: 19,ทาง,O,NO,O
6773,Sentence: 19,สำนัก,O,front_org,O
6774,Sentence: 19,การ,org_start,front_org,org_start
6775,Sentence: 19,ศึกษา,org_end,NO,org_end
6776,Sentence: 19,ได้,O,NO,O
6777,Sentence: 19,ตั้ง,O,NO,O
6778,Sentence: 19,งบประมาณ,O,NO,O
6779,Sentence: 19,ไว้,O,NO,O
6780,Sentence: 19,พอดี,O,NO,O
6781,Sentence: 19,แต่,O,NO,O
6782,Sentence: 19,ได้,O,NO,O
6783,Sentence: 19,เตรียมการ,O,NO,O
6784,Sentence: 19,ไว้,O,NO,O
6785,Sentence: 19,ด้วย,O,NO,O
6786,Sentence: 19,"""",O,NO,O
6787,Sentence: 19,นาย,O,front_person,O
6788,Sentence: 19,จารุพงษ์,per,NO,per
6789,Sentence: 19,กล่าว,O,NO,O
6790,Sentence: 20,นาย,O,front_person,O
6791,Sentence: 20,ประยุทธ์,per_start,NO,per_start
6792,Sentence: 20, ,per_cont,NO,per_cont
6793,Sentence: 20,ศิริพานิชย์,per_end,NO,per_end
6794,Sentence: 20,รัฐมนตรีช่วยว่าการ,O,NO,O
6795,Sentence: 20,กระทรวง,O,front_org,O
6796,Sentence: 20,แรงงาน,org_start,NO,org_start
6797,Sentence: 20,ฯ,org_end,NO,org_end
6798,Sentence: 20,พร้อม,O,NO,O
6799,Sentence: 20,คณะ,O,front_org,O
6800,Sentence: 20,ได้,O,NO,O
6801,Sentence: 20,เดินทาง,O,NO,O
6802,Sentence: 20,มา,O,NO,O
6803,Sentence: 20,ที่,O,NO,O
6804,Sentence: 20,กระทรวง,O,front_org,O
6805,Sentence: 20,แรงงาน,org_start,NO,org_start
6806,Sentence: 20,ฯ,org_end,NO,org_end
6807,Sentence: 20,เพื่อ,O,NO,O
6808,Sentence: 20,รับ,O,NO,O
6809,Sentence: 20,ตำแหน่ง,O,NO,O
6810,Sentence: 20,ใหม่,O,location_name,O
6811,Sentence: 20,"
จากนั้น",O,NO,O
6812,Sentence: 20,นาย,O,front_person,O
6813,Sentence: 20,ประยุทธ์,per,NO,per
6814,Sentence: 20,ให้,O,NO,O
6815,Sentence: 20,สัมภาษณ์,O,NO,O
6816,Sentence: 20,ถึง,O,NO,O
6817,Sentence: 20,นโยบาย,O,NO,O
6818,Sentence: 20,ด้าน,O,NO,O
6819,Sentence: 20,แรงงาน,O,NO,O
6820,Sentence: 20,ว่า,O,NO,O
6821,Sentence: 20,"
ได้",O,NO,O
6822,Sentence: 20,วาง,O,NO,O
6823,Sentence: 20,นโยบาย,O,NO,O
6824,Sentence: 20,ใน,O,NO,O
6825,Sentence: 20,การ,O,front_org,O
6826,Sentence: 20,ทำงาน,O,NO,O
6827,Sentence: 20,ไว้,O,NO,O
6828,Sentence: 20,3,O,NO,O
6829,Sentence: 20,ด้าน,O,NO,O
6830,Sentence: 20,"
นาย",O,NO,O
6831,Sentence: 20,ประยุทธ์,per,NO,O
6832,Sentence: 20,กล่าว,O,NO,O
6833,Sentence: 20,ว่า,O,NO,O
6834,Sentence: 20,ให้,O,NO,O
6835,Sentence: 20,ลอง,O,NO,O
6836,Sentence: 20,ดู,O,NO,O
6837,Sentence: 20,ตน,O,NO,O
6838,Sentence: 20,อีก,O,NO,O
6839,Sentence: 20,สัก,O,NO,O
6840,Sentence: 20,คน,O,NO,O
6841,Sentence: 20,ตน,O,NO,O
6842,Sentence: 20,จะ,O,NO,O
6843,Sentence: 20,ดำเนินการ,O,NO,O
6844,Sentence: 20,แก้ไข,O,NO,O
6845,Sentence: 20,ปัญหา,O,NO,O
6846,Sentence: 20,ให้,O,NO,O
6847,Sentence: 20,ได้,O,NO,O
6848,Sentence: 20,"
รัฐมนตรีช่วยว่าการ",O,NO,O
6849,Sentence: 20,กระทรวง,O,front_org,O
6850,Sentence: 20,แรงงาน,org_start,NO,org_start
6851,Sentence: 20,ฯ,org_end,NO,org_end
6852,Sentence: 20,กล่าว,O,NO,O
6853,Sentence: 20,ว่า,O,NO,O
6854,Sentence: 20,ในเมื่อ,O,NO,O
6855,Sentence: 20,ตน,O,NO,O
6856,Sentence: 20,ดูแล,O,NO,O
6857,Sentence: 20,ตรง,O,NO,O
6858,Sentence: 20,นี้,O,NO,O
6859,Sentence: 20,อยู่,O,NO,O
6860,Sentence: 20,แล้ว,O,NO,O
6861,Sentence: 20,ไม่,O,NO,O
6862,Sentence: 20,จำเป็นต้อง,O,NO,O
6863,Sentence: 20,ไป,O,NO,O
6864,Sentence: 20,รบกวน,O,NO,O
6865,Sentence: 20,ถึง,O,NO,O
6866,Sentence: 20,นายกรัฐมนตรี,O,NO,O
6867,Sentence: 20,"
ด้าน",O,NO,O
6868,Sentence: 20,นาย,O,front_person,O
6869,Sentence: 20,ประสงค์,per_start,location_name,per_start
6870,Sentence: 20, ,per_cont,NO,per_cont
6871,Sentence: 20,รณะนันท์,per_end,NO,per_end
6872,Sentence: 20,ปลัด,O,NO,O
6873,Sentence: 20,กระทรวง,O,front_org,O
6874,Sentence: 20,แรงงาน,org_start,NO,org
6875,Sentence: 20,และ,org_cont,location_name,O
6876,Sentence: 20,สวัสดิการ,org_cont,NO,O
6877,Sentence: 20,สังคม,org_end,location_name,O
6878,Sentence: 20,ให้,O,NO,O
6879,Sentence: 20,สัมภาษณ์,O,NO,O
6880,Sentence: 20,ว่า,O,NO,O
6881,Sentence: 20,"
กระทรวง",O,NO,O
6882,Sentence: 20,แรงงาน,org_start,NO,O
6883,Sentence: 20,ฯ,org_end,NO,O
6884,Sentence: 20,ได้,O,NO,O
6885,Sentence: 20,รัฐมนตรี,O,front_person,O
6886,Sentence: 20,ใหม่,O,location_name,O
6887,Sentence: 20,คง,O,NO,O
6888,Sentence: 20,ไม่,O,NO,O
6889,Sentence: 20,มี,O,NO,O
6890,Sentence: 20,อะไร,O,NO,O
6891,Sentence: 20,เปลี่ยนแปลง,O,NO,O
6892,Sentence: 20,มาก,O,NO,O
6893,Sentence: 20,นัก,O,NO,O
6894,Sentence: 20,"
นโยบาย",O,NO,O
6895,Sentence: 20,ยัง,O,NO,O
6896,Sentence: 20,เป็น,O,NO,O
6897,Sentence: 20,นโยบาย,O,NO,O
6898,Sentence: 20,ของ,O,NO,O
6899,Sentence: 20,รัฐบาล,O,NO,O
6900,Sentence: 20,เดิม,O,NO,O
6901,Sentence: 20,"
และ",O,NO,O
6902,Sentence: 20,นาย,O,front_person,O
6903,Sentence: 20,ประยุทธ์,per_start,NO,per_start
6904,Sentence: 20, ,per_cont,NO,per_cont
6905,Sentence: 20,ศิริพานิชย์,per_end,NO,per_end
6906,Sentence: 20,รัฐมนตรีช่วยว่าการ,O,NO,O
6907,Sentence: 20,กระทรวง,O,front_org,O
6908,Sentence: 20,แรงงาน,org,NO,org
6909,Sentence: 20,ที่,O,NO,O
6910,Sentence: 20,เพิ่ง,O,NO,O
6911,Sentence: 20,เข้า,O,NO,O
6912,Sentence: 20,รับ,O,NO,O
6913,Sentence: 20,ตำแหน่ง,O,NO,O
6914,Sentence: 20,ใหม่,O,location_name,O
6915,Sentence: 20,มา,O,NO,O
6916,Sentence: 20,จาก,O,NO,O
6917,Sentence: 20,พรรค,O,NO,O
6918,Sentence: 20,ชาติไทย,org,NO,org
6919,Sentence: 20,เช่นเดียวกับ,O,NO,O
6920,Sentence: 20,นาง,O,front_person,O
6921,Sentence: 20,จองชัย,per_start,NO,per_start
6922,Sentence: 20, ,per_cont,NO,per_cont
6923,Sentence: 20,เที่ยงธรรม,per_end,NO,per_end
6924,Sentence: 20,รัฐมนตรี,O,front_person,O
6925,Sentence: 20,ที่,O,NO,O
6926,Sentence: 20,เพิ่ง,O,NO,O
6927,Sentence: 20,พ้น,O,NO,O
6928,Sentence: 20,ตำแหน่ง,O,NO,O
6929,Sentence: 20,ไป,O,NO,O
6930,Sentence: 20,"
ซึ่ง",O,NO,O
6931,Sentence: 20,นาย,O,front_person,O
6932,Sentence: 20,ประยุทธ์,per,NO,per
6933,Sentence: 20,เป็น,O,NO,O
6934,Sentence: 20,คน,O,NO,O
6935,Sentence: 20,ขยัน,O,NO,O
6936,Sentence: 20,ข้าราชการ,O,NO,O
6937,Sentence: 20,ของ,O,NO,O
6938,Sentence: 20,กระทรวง,O,front_org,O
6939,Sentence: 20,แรงงาน,org_start,NO,org_start
6940,Sentence: 20,ฯ,org_end,NO,org_end
6941,Sentence: 20,มี,O,NO,O
6942,Sentence: 20,ความ,O,NO,O
6943,Sentence: 20,พร้อม,O,NO,O
6944,Sentence: 20,ใน,O,NO,O
6945,Sentence: 20,การ,O,front_org,O
6946,Sentence: 20,ปฏิบัติ,O,NO,O
6947,Sentence: 20,หน้า,O,NO,O
6948,Sentence: 20,ที่,O,NO,O
6949,Sentence: 20,อยู่,O,NO,O
6950,Sentence: 20,แล้ว,O,NO,O
6951,Sentence: 20,"
สำหรับ",O,NO,O
6952,Sentence: 20,ท่าน,O,front_person,O
6953,Sentence: 20,ประยุทธ์,per,NO,O
6954,Sentence: 20,ยัง,O,NO,O
6955,Sentence: 20,ไม่,O,NO,O
6956,Sentence: 20,ทราบ,O,NO,O
6957,Sentence: 20,ว่า,O,NO,O
6958,Sentence: 20,รัฐมนตรีว่าการ,O,NO,O
6959,Sentence: 20,ฯ,O,NO,O
6960,Sentence: 20,จะ,O,NO,O
6961,Sentence: 20,มอบหมาย,O,NO,O
6962,Sentence: 20,งาน,O,NO,O
6963,Sentence: 20,อะไร,O,NO,O
6964,Sentence: 20,ให้,O,NO,O
