,Sentence #,Word,Tag,Dictionary
7178,Sentence: 21,กล่าว,O,NO
7179,Sentence: 21,อีก,O,NO
7180,Sentence: 21,ว่า,O,NO
7181,Sentence: 21,ใน,O,NO
7182,Sentence: 21,การ,O,front_org
7183,Sentence: 21,เลือกตั้ง,O,NO
7184,Sentence: 21,ผู้ว่า,O,NO
7185,Sentence: 21,กทม.,loc,NO
7186,Sentence: 21,นั้น,O,NO
7187,Sentence: 21,ยอมรับ,O,NO
7188,Sentence: 21,ว่า,O,NO
7189,Sentence: 21,สมาชิก,O,location_name
7190,Sentence: 21,สภา,O,front_org
7191,Sentence: 21,กรุงเทพมหานคร,org,location_name
7192,Sentence: 21,(,O,NO
7193,Sentence: 21,ส.ก.,org,NO
7194,Sentence: 21,),O,NO
7195,Sentence: 21,และ,O,location_name
7196,Sentence: 21,สมาชิก,O,location_name
7197,Sentence: 21,สภา,O,front_org
7198,Sentence: 21,เขต,O,NO
7199,Sentence: 21,(,O,NO
7200,Sentence: 21,ส.ข.,O,NO
7201,Sentence: 21,),O,NO
7202,Sentence: 21,มี,O,NO
7203,Sentence: 21,ส่วน,O,NO
7204,Sentence: 21,ช่วย,O,NO
7205,Sentence: 21,ใน,O,NO
7206,Sentence: 21,เรื่อง,O,NO
7207,Sentence: 21,คะแนน,O,NO
7208,Sentence: 21,ด้วย,O,NO
7209,Sentence: 21,"
นาย",O,NO
7210,Sentence: 21,สมัคร,O,NO
7211,Sentence: 21,กล่าว,O,NO
7212,Sentence: 21,ต่อไป,O,NO
7213,Sentence: 21,ว่า,O,NO
7214,Sentence: 21,คน,O,NO
7215,Sentence: 21,ที่,O,NO
7216,Sentence: 21,จะ,O,NO
7217,Sentence: 21,ต้อง,O,NO
7218,Sentence: 21,อาย,O,NO
7219,Sentence: 21,คือ,O,NO
7220,Sentence: 21,พ.ต.ท.,O,front_person
7221,Sentence: 21,ทักษิณ,per_start,NO
7222,Sentence: 21, ,per_cont,NO
7223,Sentence: 21,ชินวัตร,per_end,NO
7224,Sentence: 21,หัวหน้า,O,NO
7225,Sentence: 21,พรรค,O,NO
7226,Sentence: 21,ไทยรักไทย,org,NO
7227,Sentence: 21,"
เพราะ",O,NO
7228,Sentence: 21,แสดง,O,NO
7229,Sentence: 21,ว่า,O,NO
7230,Sentence: 21,แรง,O,NO
7231,Sentence: 21,ดูด,O,NO
7232,Sentence: 21,ของ,O,NO
7233,Sentence: 21,พ.ต.ท.,O,front_person
7234,Sentence: 21,ทักษิณ,per,NO
7235,Sentence: 21,ดี,O,NO
7236,Sentence: 21,มาก,O,NO
7237,Sentence: 21,"
เมื่อ",O,NO
7238,Sentence: 21,ถาม,O,location_name
7239,Sentence: 21,ว่า,O,NO
7240,Sentence: 21,จะ,O,NO
7241,Sentence: 21,เป็น,O,NO
7242,Sentence: 21,การ,O,front_org
7243,Sentence: 21,ลง,O,NO
7244,Sentence: 21,ทาง,O,NO
7245,Sentence: 21,การเมือง,O,NO
7246,Sentence: 21,ที่,O,NO
7247,Sentence: 21,ไม่,O,NO
7248,Sentence: 21,สวย,O,NO
7249,Sentence: 21,หรือ,O,NO
7250,Sentence: 21,หัวหน้า,O,NO
7251,Sentence: 21,พรรค,O,NO
7252,Sentence: 21,ประชากรไทย,org,NO
7253,Sentence: 21,กล่าว,O,NO
7254,Sentence: 21,ว่า,O,NO
7255,Sentence: 21,"
เขา",O,NO
7256,Sentence: 21,ไม่,O,NO
7257,Sentence: 21,มี,O,NO
7258,Sentence: 21,สิทธิ,O,NO
7259,Sentence: 21,เลือก,O,NO
7260,Sentence: 21,"
นาย",O,NO
7261,Sentence: 21,สมัคร,O,NO
7262,Sentence: 21,กล่าว,O,NO
7263,Sentence: 21,ว่า,O,NO
7264,Sentence: 21,รู้สึก,O,NO
7265,Sentence: 21,อึดอัด,O,NO
7266,Sentence: 21,ใจ,O,NO
7267,Sentence: 21,ที่,O,NO
7268,Sentence: 21,ผล,O,NO
7269,Sentence: 21,การ,O,front_org
7270,Sentence: 21,สำรวจ,O,NO
7271,Sentence: 21,ความ,O,NO
7272,Sentence: 21,คิดเห็น,O,NO
7273,Sentence: 21,หรือ,O,NO
7274,Sentence: 21,โพลล์,O,NO
7275,Sentence: 21,จาก,O,NO
7276,Sentence: 21,ที่,O,NO
7277,Sentence: 21,ต่างๆ,O,NO
7278,Sentence: 21,ระบุ,O,NO
7279,Sentence: 21,ว่า,O,NO
7280,Sentence: 21,เป็น,O,NO
7281,Sentence: 21,ตัวเต็ง,O,NO
7282,Sentence: 21,ใน,O,NO
7283,Sentence: 21,การ,O,front_org
7284,Sentence: 21,เลือกตั้ง,O,NO
7285,Sentence: 21,ผู้ว่า,O,NO
7286,Sentence: 21,กทม.,loc,NO
7287,Sentence: 21,"
สำหรับ",O,NO
7288,Sentence: 21,คู่แข่ง,O,NO
7289,Sentence: 21,ของ,O,NO
7290,Sentence: 21,นาย,O,front_person
7291,Sentence: 21,สมัคร,per,NO
7292,Sentence: 21,นั้น,O,NO
7293,Sentence: 21,จนถึง,O,NO
7294,Sentence: 21,ขณะนี้,O,NO
7295,Sentence: 21,มี,O,NO
7296,Sentence: 21,อยู่,O,NO
7297,Sentence: 21,ด้วยกัน,O,NO
7298,Sentence: 21,4,O,NO
7299,Sentence: 21,คน,O,NO
7300,Sentence: 21,ที่,O,NO
7301,Sentence: 21,ยืนยัน,O,NO
7302,Sentence: 21,ว่า,O,NO
7303,Sentence: 21,จะ,O,NO
7304,Sentence: 21,ลง,O,NO
7305,Sentence: 21,สมัคร,O,NO
7306,Sentence: 21,รับ,O,NO
7307,Sentence: 21,เลือกตั้ง,O,NO
7308,Sentence: 21,เป็น,O,NO
7309,Sentence: 21,ผู้ว่า,O,NO
7310,Sentence: 21,กทม.,loc,NO
7311,Sentence: 21,"
คือ",O,NO
7312,Sentence: 21,นาง,O,front_person
7313,Sentence: 21,สุดารัตน์,per_start,NO
7314,Sentence: 21, ,per_cont,NO
7315,Sentence: 21,เกยุราพันธุ์,per_end,NO
7316,Sentence: 21,จาก,O,NO
7317,Sentence: 21,พรรค,O,NO
7318,Sentence: 21,ไทยรักไทย,org,NO
7319,Sentence: 21,"
พ.อ.",O,NO
7320,Sentence: 21,วินัย,per_start,NO
7321,Sentence: 21, ,per_cont,NO
7322,Sentence: 21,สมพงษ์,per_end,NO
7323,Sentence: 21,"
คุณหญิง",O,NO
7324,Sentence: 21,กัลยา,per_start,NO
7325,Sentence: 21, ,per_cont,NO
7326,Sentence: 21,โสภณพาณิช,per_end,NO
7327,Sentence: 21,และ,O,location_name
7328,Sentence: 21,นาย,O,front_person
7329,Sentence: 21,ธวัชชัย,per_start,NO
7330,Sentence: 21, ,per_cont,NO
7331,Sentence: 21,สัจจกุล,per_end,NO
7332,Sentence: 21,จาก,O,NO
7333,Sentence: 21,พรรค,O,NO
7334,Sentence: 21,ประชาธิปัตย์,org,location_name
7335,Sentence: 21,"
ส่วน",O,NO
7336,Sentence: 21,พรรค,O,NO
7337,Sentence: 21,ชาติพัฒนา,org,NO
7338,Sentence: 21,ที่,O,NO
7339,Sentence: 21,มี,O,NO
7340,Sentence: 21,กระแส,O,NO
7341,Sentence: 21,ข่าว,O,NO
7342,Sentence: 21,ว่า,O,NO
7343,Sentence: 21,จะ,O,NO
7344,Sentence: 21,ส่ง,O,NO
7345,Sentence: 21,นาง,O,front_person
7346,Sentence: 21,ปวีณา,per_start,NO
7347,Sentence: 21, ,per_cont,NO
7348,Sentence: 21,หงสกุล,per_end,NO
7349,Sentence: 21,รมต.,O,front_person
7350,Sentence: 21,ประจำ,O,NO
7351,Sentence: 21,สำนัก,O,front_org
7352,Sentence: 21,นายก,org_start,front_person
7353,Sentence: 21,ฯ,org_end,NO
7354,Sentence: 21,ลง,O,NO
7355,Sentence: 21,แข่งขัน,O,NO
7356,Sentence: 21,นั้น,O,NO
7357,Sentence: 21,ยัง,O,NO
7358,Sentence: 21,ไม่,O,NO
7359,Sentence: 21,ได้,O,NO
7360,Sentence: 21,ข้อ,O,NO
7361,Sentence: 21,ยุติ,O,NO
7362,Sentence: 21,"
นาย",O,NO
7363,Sentence: 21,กร,per_start,NO
7364,Sentence: 21, ,per_cont,NO
7365,Sentence: 21,ทัพพะรังสี,per_end,NO
7366,Sentence: 21,หัวหน้า,O,NO
7367,Sentence: 21,พรรค,O,NO
7368,Sentence: 21,ชาติพัฒนา,org,NO
7369,Sentence: 21,ให้,O,NO
7370,Sentence: 21,เหตุผล,O,NO
7371,Sentence: 21,ว่า,O,NO
7372,Sentence: 21,หาก,O,NO
7373,Sentence: 21,พรรค,O,NO
7374,Sentence: 21,จะ,O,NO
7375,Sentence: 21,ส่ง,O,NO
7376,Sentence: 21,จะ,O,NO
7377,Sentence: 21,ต้อง,O,NO
7378,Sentence: 21,แน่ใจ,O,NO
7379,Sentence: 21,ก่อน,O,NO
7380,Sentence: 21,ว่า,O,NO
7381,Sentence: 21,นาง,O,front_person
7382,Sentence: 21,ปวีณา,per,NO
7383,Sentence: 21,พร้อม,O,NO
7384,Sentence: 21,ที่,O,NO
7385,Sentence: 21,จะ,O,NO
7386,Sentence: 21,ลง,O,NO
7387,Sentence: 21,แข่งขัน,O,NO
7388,Sentence: 21,เลือกตั้ง,O,NO
7389,Sentence: 21,"
ซึ่ง",O,NO
7390,Sentence: 21,ขณะนี้,O,NO
7391,Sentence: 21,ก็,O,NO
7392,Sentence: 21,ให้,O,NO
7393,Sentence: 21,โอกาส,O,NO
7394,Sentence: 21,นาง,O,front_person
7395,Sentence: 21,ปวีณา,per,NO
7396,Sentence: 21,และ,O,location_name
7397,Sentence: 21,ทีม,O,NO
7398,Sentence: 21,งาน,O,NO
7399,Sentence: 21,เตรียมตัว,O,NO
7400,Sentence: 21,"
ต่อ",O,NO
7401,Sentence: 21,ข้อ,O,NO
7402,Sentence: 21,ถาม,O,location_name
7403,Sentence: 21,ที่ว่า,O,NO
7404,Sentence: 21,การ,O,front_org
7405,Sentence: 21,ส่ง,O,NO
7406,Sentence: 21,นาง,O,front_person
7407,Sentence: 21,ปวีณา,per,NO
7408,Sentence: 21,ลงสมัคร,O,NO
7409,Sentence: 21,ช้า,O,NO
7410,Sentence: 21,ไป,O,NO
7411,Sentence: 21,เพราะ,O,NO
7412,Sentence: 21,ทีม,O,NO
7413,Sentence: 21,งาน,O,NO
7414,Sentence: 21,และ,O,location_name
7415,Sentence: 21,ระบบ,O,NO
7416,Sentence: 21,ยัง,O,NO
7417,Sentence: 21,ไม่,O,NO
7418,Sentence: 21,ลงตัว,O,NO
7419,Sentence: 21,หรือไม่,O,NO
7420,Sentence: 21,"
นาย",O,NO
7421,Sentence: 21,กร,O,NO
7422,Sentence: 21,กล่าว,O,NO
7423,Sentence: 21,ว่า,O,NO
7424,Sentence: 21,เรื่อง,O,NO
7425,Sentence: 21,นี้,O,NO
7426,Sentence: 21,เรา,O,NO
7427,Sentence: 21,คง,O,NO
7428,Sentence: 21,ไม่,O,NO
7429,Sentence: 21,รีบร้อน,O,NO
7430,Sentence: 21,เพราะ,O,NO
7431,Sentence: 21,เรา,O,NO
7432,Sentence: 21,มี,O,NO
7433,Sentence: 21,กลไก,O,NO
7434,Sentence: 21,ของ,O,NO
7435,Sentence: 21,พรรค,O,NO
7436,Sentence: 21,"
ส่วน",O,NO
7437,Sentence: 21,จะ,O,NO
7438,Sentence: 21,มี,O,NO
7439,Sentence: 21,การ,O,front_org
7440,Sentence: 21,ปรับ,O,NO
7441,Sentence: 21,ครม.,O,NO
7442,Sentence: 21,หรือ,O,NO
7443,Sentence: 21,หา,O,NO
7444,Sentence: 21,คน,O,NO
7445,Sentence: 21,ที่,O,NO
7446,Sentence: 21,เหมาะสม,O,NO
7447,Sentence: 21,มา,O,NO
7448,Sentence: 21,แทน,O,NO
7449,Sentence: 21,นาง,O,front_person
7450,Sentence: 21,ปวีณา,per,NO
7451,Sentence: 21,"
คง",O,NO
7452,Sentence: 21,จะ,O,NO
7453,Sentence: 21,ต้อง,O,NO
7454,Sentence: 21,ประกาศ,O,NO
7455,Sentence: 21,ใน,O,NO
7456,Sentence: 21,วัน,O,NO
7457,Sentence: 21,ที่,O,NO
7458,Sentence: 21,ประกาศ,O,NO
7459,Sentence: 21,ส่ง,O,NO
7460,Sentence: 21,ตัว,O,NO
7461,Sentence: 21,ผู้,O,NO
7462,Sentence: 21,สมัคร,O,NO
7463,Sentence: 21,ผู้ว่า,O,NO
7464,Sentence: 21,ฯ,O,NO
7465,Sentence: 22,พ.ต.อ.,O,front_person
7466,Sentence: 22,เรวัช,per_start,NO
7467,Sentence: 22, ,per_cont,NO
7468,Sentence: 22,กลิ่นเกษร,per_end,NO
7469,Sentence: 22,ผู้,O,NO
7470,Sentence: 22,กำกับ,O,NO
7471,Sentence: 22,การ,O,front_org
7472,Sentence: 22,อก.บก.,O,NO
7473,Sentence: 22,ประจวบคีรีขันธ์,per,location_name
7474,Sentence: 22,หัวหน้า,O,NO
7475,Sentence: 22,ชุด,O,NO
7476,Sentence: 22,เฉพาะกิจ,O,NO
7477,Sentence: 22,ขุนดง,O,NO
7478,Sentence: 22,ปราบปราม,O,NO
7479,Sentence: 22,มือปืน,O,NO
7480,Sentence: 22,รับจ้าง,O,NO
7481,Sentence: 22,"
ซึ่ง",O,NO
7482,Sentence: 22,ได้รับ,O,NO
7483,Sentence: 22,มอบหมาย,O,NO
7484,Sentence: 22,ให้,O,NO
7485,Sentence: 22,คลี่คลาย,O,NO
7486,Sentence: 22,คดี,O,NO
7487,Sentence: 22,สังหาร,O,NO
7488,Sentence: 22,นาย,O,front_person
7489,Sentence: 22,ทองหล่อ,per_start,NO
7490,Sentence: 22, ,per_cont,NO
7491,Sentence: 22,มงคล,per_end,NO
7492,Sentence: 22,อดีต,O,NO
7493,Sentence: 22,สมาชิก,O,location_name
7494,Sentence: 22,องค์การ,O,front_org
7495,Sentence: 22,บริหารส่วนตำบล,org,NO
7496,Sentence: 22,(,O,NO
7497,Sentence: 22,อบต.,org,NO
7498,Sentence: 22,),O,NO
7499,Sentence: 22,ร่อนทอง,O,location_name
7500,Sentence: 22,"
และ",O,NO
7501,Sentence: 22,ประธาน,O,NO
7502,Sentence: 22,อาสาสมัคร,O,NO
7503,Sentence: 22,ภาค,O,NO
7504,Sentence: 22,ประชาชน,O,NO
7505,Sentence: 22,ของ,O,NO
7506,Sentence: 22,พรรค,O,NO
7507,Sentence: 22,ประชาธิปัตย์,org,location_name
7508,Sentence: 22,สาขา,O,NO
7509,Sentence: 22,ที่,O,NO
7510,Sentence: 22,180,O,NO
7511,Sentence: 22,เมื่อ,O,NO
7512,Sentence: 22,สัปดาห์,O,NO
7513,Sentence: 22,ที่,O,NO
7514,Sentence: 22,ผ่าน,O,NO
7515,Sentence: 22,มา,O,NO
7516,Sentence: 22,กล่าว,O,NO
7517,Sentence: 22,ว่า,O,NO
7518,Sentence: 22,"
ชาว",O,NO
7519,Sentence: 22,บ้าน,O,NO
7520,Sentence: 22,ที่,O,NO
7521,Sentence: 22,เห็น,O,NO
7522,Sentence: 22,เหตุการณ์,O,NO
7523,Sentence: 22,ไม่,O,NO
7524,Sentence: 22,มี,O,NO
7525,Sentence: 22,ใคร,O,NO
7526,Sentence: 22,กล้า,O,NO
7527,Sentence: 22,ให้,O,NO
7528,Sentence: 22,ปากคำ,O,NO
7529,Sentence: 22,ทั้งที่,O,NO
7530,Sentence: 22,เห็น,O,NO
7531,Sentence: 22,หน้า,O,NO
7532,Sentence: 22,คนร้าย,O,NO
7533,Sentence: 22,อย่าง,O,NO
7534,Sentence: 22,ชัดเจน,O,NO
7535,Sentence: 22,"
เพราะ",O,NO
7536,Sentence: 22,กลัว,O,NO
7537,Sentence: 22,ปัญหา,O,NO
7538,Sentence: 22,อิทธิพล,O,NO
7539,Sentence: 22,ใน,O,NO
7540,Sentence: 22,ท้องถิ่น,O,NO
7541,Sentence: 22,"
อย่างไรก็ตาม",O,NO
7542,Sentence: 22,เขา,O,NO
7543,Sentence: 22,กล่าว,O,NO
7544,Sentence: 22,ว่า,O,NO
7545,Sentence: 22,ขณะนี้,O,NO
7546,Sentence: 22,ทราบ,O,NO
7547,Sentence: 22,กลุ่ม,O,NO
7548,Sentence: 22,คนร้าย,O,NO
7549,Sentence: 22,แล้ว,O,NO
7550,Sentence: 22,โดย,O,NO
7551,Sentence: 22,มี,O,NO
7552,Sentence: 22,ทั้งหมด,O,NO
7553,Sentence: 22,5,O,NO
7554,Sentence: 22,คน,O,NO
7555,Sentence: 22,"
และ",O,NO
7556,Sentence: 22,ผู้,O,NO
7557,Sentence: 22,ที่,O,NO
7558,Sentence: 22,ลงมือ,O,NO
7559,Sentence: 22,ใน,O,NO
7560,Sentence: 22,วัน,O,NO
7561,Sentence: 22,เกิด,O,NO
7562,Sentence: 22,เหตุ,O,NO
7563,Sentence: 22,มี,O,NO
7564,Sentence: 22,3,O,NO
7565,Sentence: 22,คน,O,NO
7566,Sentence: 22,คือ,O,NO
7567,Sentence: 22,นาย,O,front_person
7568,Sentence: 22,ทองสุข,per_start,NO
7569,Sentence: 22, ,per_cont,NO
7570,Sentence: 22,อุ่นจันทร์,per_end,NO
7571,Sentence: 22,ที่,O,NO
7572,Sentence: 22,สภ.อ.,O,NO
7573,Sentence: 22,บางสะพาน,O,location_name
7574,Sentence: 22,มี,O,NO
7575,Sentence: 22,หมายจับ,O,NO
7576,Sentence: 22,คดี,O,NO
7577,Sentence: 22,ใช้,O,NO
7578,Sentence: 22,"
อาวุธ",O,NO
7579,Sentence: 22,ปืน,O,NO
7580,Sentence: 22,เอ็ม,O,NO
7581,Sentence: 22,16,O,NO
7582,Sentence: 22,ฆ่า,O,NO
7583,Sentence: 22,คนตาย,O,NO
7584,Sentence: 22,เมื่อ,O,NO
7585,Sentence: 22,วัน,O,NO
7586,Sentence: 22,ที่,O,NO
7587,Sentence: 22,17,O,NO
7588,Sentence: 22,เมษายน,O,NO
7589,Sentence: 22,2537,O,NO
7590,Sentence: 22,"
ซึ่ง",O,NO
7591,Sentence: 22,ขณะนี้,O,NO
7592,Sentence: 22,ทราบ,O,NO
7593,Sentence: 22,ว่า,O,NO
7594,Sentence: 22,นาย,O,front_person
7595,Sentence: 22,ทองสุข,per,NO
7596,Sentence: 22,หลบ,O,NO
7597,Sentence: 22,หนี,O,NO
7598,Sentence: 22,ไป,O,NO
7599,Sentence: 22,อยู่,O,NO
7600,Sentence: 22,กับ,O,NO
7601,Sentence: 22,กำลัง,O,NO
7602,Sentence: 22,มอญ,O,NO
7603,Sentence: 22,อิสระ,O,NO
7604,Sentence: 22,ใน,O,NO
7605,Sentence: 22,เขต,O,NO
7606,Sentence: 22,ชายแดน,O,NO
7607,Sentence: 22,พม่า,loc,NO
7608,Sentence: 22,"
เพราะ",O,NO
7609,Sentence: 22,ที่,O,NO
7610,Sentence: 22,ผ่าน,O,NO
7611,Sentence: 22,มา,O,NO
7612,Sentence: 22,นอกจาก,O,NO
7613,Sentence: 22,จะ,O,NO
7614,Sentence: 22,เป็น,O,NO
7615,Sentence: 22,มือปืน,O,NO
7616,Sentence: 22,รับจ้าง,O,NO
7617,Sentence: 22,แล้วยัง,O,NO
7618,Sentence: 22,มี,O,NO
7619,Sentence: 22,อาชีพ,O,NO
7620,Sentence: 22,ทำ,O,NO
7621,Sentence: 22,ไม้,O,NO
7622,Sentence: 22,เถื่อน,O,NO
7623,Sentence: 22,กับ,O,NO
7624,Sentence: 22,นายทุน,O,NO
7625,Sentence: 22,ใน,O,NO
7626,Sentence: 22,พื้นที่,O,NO
7627,Sentence: 22,"
ส่วน",O,NO
7628,Sentence: 22,อีก,O,NO
7629,Sentence: 22,2,O,NO
7630,Sentence: 22,คน,O,NO
7631,Sentence: 22,ทราบ,O,NO
7632,Sentence: 22,เพียง,O,NO
7633,Sentence: 22,ว่า,O,NO
7634,Sentence: 22,ชื่อ,O,front_person
7635,Sentence: 22,นาย,O,front_person
7636,Sentence: 22,หนู,per,NO
7637,Sentence: 22,และ,O,location_name
7638,Sentence: 22,นาย,O,front_person
7639,Sentence: 22,ยาว,per,NO
7640,Sentence: 22,ได้,O,NO
7641,Sentence: 22,หลบ,O,NO
7642,Sentence: 22,หนี,O,NO
7643,Sentence: 22,ออก,O,NO
7644,Sentence: 22,จาก,O,NO
7645,Sentence: 22,พื้นที่,O,NO
7646,Sentence: 22,ประจวบคีรีขันธ์,O,location_name
7647,Sentence: 22,ไป,O,NO
7648,Sentence: 22,แล้ว,O,NO
7649,Sentence: 22,"
ด้าน",O,NO
7650,Sentence: 22,นาย,O,front_person
7651,Sentence: 22,ประเสริฐ,per_start,NO
7652,Sentence: 22, ,per_cont,NO
7653,Sentence: 22,ปานนิมิตรกิตสมาน,per_end,NO
7654,Sentence: 22,ประธาน,O,NO
7655,Sentence: 22,สาขา,O,NO
7656,Sentence: 22,พรรค,O,NO
7657,Sentence: 22,ประชาธิปัตย์,org,location_name
7658,Sentence: 22,ที่,O,NO
7659,Sentence: 22,180,O,NO
7660,Sentence: 22,กล่าว,O,NO
7661,Sentence: 22,ว่า,O,NO
7662,Sentence: 22,"
ญาติ",O,NO
7663,Sentence: 22,ของ,O,NO
7664,Sentence: 22,ผู้,O,NO
7665,Sentence: 22,เสียชีวิต,O,NO
7666,Sentence: 22,ระบุ,O,NO
7667,Sentence: 22,ว่า,O,NO
7668,Sentence: 22,หาก,O,NO
7669,Sentence: 22,ครบ,O,NO
7670,Sentence: 22,7,O,NO
7671,Sentence: 22,วัน,O,NO
7672,Sentence: 22,เจ้าหน้าที่,O,NO
7673,Sentence: 22,ยัง,O,NO
7674,Sentence: 22,ไม่,O,NO
7675,Sentence: 22,สามารถ,O,NO
7676,Sentence: 22,จับกุม,O,NO
7677,Sentence: 22,คนร้าย,O,NO
7678,Sentence: 22,และ,O,location_name
7679,Sentence: 22,ผู้,O,NO
7680,Sentence: 22,บงการ,O,NO
7681,Sentence: 22,มา,O,NO
7682,Sentence: 22,ดำเนินคดี,O,NO
7683,Sentence: 22,"
จะ",O,NO
7684,Sentence: 22,ไม่,O,NO
7685,Sentence: 22,เผา,O,NO
7686,Sentence: 22,ศพ,O,NO
7687,Sentence: 22,นาย,O,front_person
7688,Sentence: 22,ทองหล่อ,O,NO
7689,Sentence: 22,"
พร้อม",O,NO
7690,Sentence: 22,กัน,O,NO
7691,Sentence: 22,นี้,O,NO
7692,Sentence: 22,ชาว,O,NO
7693,Sentence: 22,บ้าน,O,NO
7694,Sentence: 22,หลาย,O,NO
7695,Sentence: 22,ร้อย,O,NO
7696,Sentence: 22,คน,O,NO
7697,Sentence: 22,จะ,O,NO
7698,Sentence: 22,แห่,O,NO
7699,Sentence: 22,ศพ,O,NO
7700,Sentence: 22,มา,O,NO
7701,Sentence: 22,ประท้วง,O,NO
7702,Sentence: 22,ที่,O,NO
7703,Sentence: 22,สถานี,O,front_org
7704,Sentence: 22,ตำรวจ,O,NO
7705,Sentence: 22,ภูธร,O,NO
7706,Sentence: 22,อำเภอ,O,NO
7707,Sentence: 22,บางสะพาน,loc,location_name
7708,Sentence: 22,ด้วย,O,NO
7709,Sentence: 23,รายงาน,O,NO
7710,Sentence: 23,ข่าว,O,NO
7711,Sentence: 23,แจ้ง,O,NO
7712,Sentence: 23,ว่า,O,NO
7713,Sentence: 23,คณะ,O,front_org
7714,Sentence: 23,กรรมการ,org_start,NO
7715,Sentence: 23,การ,org_cont,front_org
7716,Sentence: 23,เลือกตั้ง,org_end,NO
7717,Sentence: 23,(,O,NO
7718,Sentence: 23,กกต.,org,NO
7719,Sentence: 23,),O,NO
7720,Sentence: 23,ได้,O,NO
7721,Sentence: 23,มี,O,NO
7722,Sentence: 23,หนังสือ,O,NO
7723,Sentence: 23,ขอ,O,NO
7724,Sentence: 23,ความ,O,NO
7725,Sentence: 23,ร่วมมือ,O,NO
7726,Sentence: 23,ไป,O,NO
7727,Sentence: 23,ยัง,O,NO
7728,Sentence: 23,กระทรวง,O,front_org
7729,Sentence: 23,มหาดไทย,org,location_name
7730,Sentence: 23,"
และ",O,NO
7731,Sentence: 23,สำนักงาน,O,front_org
7732,Sentence: 23,ตำรวจ,org_start,NO
7733,Sentence: 23,แห่ง,org_cont,NO
7734,Sentence: 23,ชาติ,org_end,NO
7735,Sentence: 23,ใน,O,NO
7736,Sentence: 23,ฐานะ,O,NO
7737,Sentence: 23,ผู้,O,NO
7738,Sentence: 23,บังคับบัญชา,O,NO
7739,Sentence: 23,ต้นสังกัด,O,NO
7740,Sentence: 23,ข้าราชการ,O,NO
7741,Sentence: 23,ฝ่าย,O,NO
7742,Sentence: 23,ปกครอง,O,NO
7743,Sentence: 23,และ,O,location_name
7744,Sentence: 23,ข้าราชการ,O,NO
7745,Sentence: 23,ตำรวจ,O,NO
7746,Sentence: 23,"
เพื่อ",O,NO
7747,Sentence: 23,สั่ง,O,NO
7748,Sentence: 23,ย้าย,O,NO
7749,Sentence: 23,ข้าราชการ,O,NO
7750,Sentence: 23,ที่,O,NO
7751,Sentence: 23,มี,O,NO
7752,Sentence: 23,พฤติกรรม,O,NO
7753,Sentence: 23,ไม่,O,NO
7754,Sentence: 23,เป็นกลาง,O,NO
7755,Sentence: 23,ใน,O,NO
7756,Sentence: 23,การ,O,front_org
7757,Sentence: 23,เลือกตั้ง,O,NO
7758,Sentence: 23,สมาชิก,O,location_name
7759,Sentence: 23,วุฒิสภา,O,NO
7760,Sentence: 23,(,O,NO
7761,Sentence: 23,ส.ว.,O,NO
7762,Sentence: 23,),O,NO
7763,Sentence: 23,"
ออก",O,NO
7764,Sentence: 23,นอก,O,NO
7765,Sentence: 23,พื้นที่,O,NO
7766,Sentence: 23,จำนวน,O,NO
7767,Sentence: 23,10,O,NO
7768,Sentence: 23,นาย,O,front_person
7769,Sentence: 23,ใน,O,NO
7770,Sentence: 23,5,O,NO
7771,Sentence: 23,จังหวัด,O,NO
7772,Sentence: 23,คือ,O,NO
7773,Sentence: 23,อุบลราชธานี,loc_start,location_name
7774,Sentence: 23,บุรีรัมย์,loc_cont,location_name
7775,Sentence: 23,เชียงราย,loc_cont,location_name
7776,Sentence: 23,"
นครราชสีมา",loc_end,NO
7777,Sentence: 23,และ,O,location_name
7778,Sentence: 23,ขอนแก่น,loc,location_name
7779,Sentence: 23,ตั้งแต่,O,NO
7780,Sentence: 23,วันที่,O,NO
7781,Sentence: 23,19,O,NO
7782,Sentence: 23,เม.ย.,O,NO
7783,Sentence: 23,จนกว่า,O,NO
7784,Sentence: 23,การ,O,front_org
7785,Sentence: 23,เลือกตั้ง,O,NO
7786,Sentence: 23,ส.ว.,O,NO
7787,Sentence: 23,จะ,O,NO
7788,Sentence: 23,แล้วเสร็จ,O,NO
7789,Sentence: 23,"
นาย",O,NO
7790,Sentence: 23,ธีรศักดิ์,per_start,NO
7791,Sentence: 23, ,per_cont,NO
7792,Sentence: 23,กรรณสูต,per_end,NO
7793,Sentence: 23,ประธาน,O,NO
7794,Sentence: 23,กกต.,org,NO
7795,Sentence: 23,กล่าว,O,NO
7796,Sentence: 23,ว่า,O,NO
7797,Sentence: 23,การ,O,front_org
7798,Sentence: 23,เสนอ,O,NO
7799,Sentence: 23,ย้าย,O,NO
7800,Sentence: 23,ข้าราชการ,O,NO
7801,Sentence: 23,ออก,O,NO
7802,Sentence: 23,นอก,O,NO
7803,Sentence: 23,พื้นที่,O,NO
7804,Sentence: 23,เนื่องจาก,O,NO
7805,Sentence: 23,วางตัว,O,NO
7806,Sentence: 23,ไม่,O,NO
7807,Sentence: 23,เป็นกลาง,O,NO
7808,Sentence: 23,"
ขณะนี้",O,NO
7809,Sentence: 23,เรื่อง,O,NO
7810,Sentence: 23,ดังกล่าว,O,NO
7811,Sentence: 23,ยัง,O,NO
